,BINARY+,Basic-featuretime,CG-coeff-variation,CG-entropy,CG-featuretime,CG-max,CG-mean,CG-min,DIAMETER-coeff-variation,DIAMETER-entropy,DIAMETER-featuretime,DIAMETER-max,DIAMETER-mean,DIAMETER-min,HORNY-VAR-coeff-variation,HORNY-VAR-entropy,HORNY-VAR-max,HORNY-VAR-mean,HORNY-VAR-min,KLB-featuretime,LPSLack-coeff-variation,LPSLack-max,LPSLack-mean,LPSLack-min,LP_OBJ,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-entropy,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-VAR-entropy,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-stdev,Pre-featuretime,SP-bias-coeff-variation,SP-bias-max,SP-bias-mean,SP-bias-min,SP-bias-q10,SP-bias-q25,SP-bias-q50,SP-bias-q75,SP-bias-q90,SP-unconstraint-coeff-variation,SP-unconstraint-max,SP-unconstraint-mean,SP-unconstraint-min,SP-unconstraint-q10,SP-unconstraint-q25,SP-unconstraint-q50,SP-unconstraint-q75,SP-unconstraint-q90,TRINARY+,UNARY,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-entropy,VCG-CLAUSE-max,VCG-CLAUSE-mean,VCG-CLAUSE-min,VCG-VAR-coeff-variation,VCG-VAR-entropy,VCG-VAR-max,VCG-VAR-mean,VCG-VAR-min,VG-coeff-variation,VG-max,VG-mean,VG-min,cl-featuretime,cl-num-coeff-variation,cl-num-max,cl-num-mean,cl-num-min,cl-num-q10,cl-num-q25,cl-num-q50,cl-num-q75,cl-num-q90,cl-size-coeff-variation,cl-size-max,cl-size-mean,cl-size-min,cl-size-q10,cl-size-q25,cl-size-q50,cl-size-q75,cl-size-q90,cluster-coeff-coeff-variation,cluster-coeff-entropy,cluster-coeff-max,cluster-coeff-mean,cluster-coeff-min,cnfname,gsat_BestAvgImprovement_CoeffVariance,gsat_BestAvgImprovement_Mean,gsat_BestSolution_CoeffVariance,gsat_BestSolution_Mean,gsat_FirstLocalMinRatio_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,horn-clauses-fraction,lobjois-featuretime,lobjois-log-num-nodes-over-vars,lobjois-mean-depth-over-vars,lpIntRatio,lpTIME,ls-gsat-featuretime,ls-saps-featuretime,nclauses,nclausesOrig,nvars,nvarsOrig,reducedClauses,reducedVars,saps_BestAvgImprovement_CoeffVariance,saps_BestAvgImprovement_Mean,saps_BestSolution_CoeffVariance,saps_BestSolution_Mean,saps_FirstLocalMinRatio_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,sp-featuretime,unit-featuretime,vars-clauses-ratio,vars-reduced-depth-1,vars-reduced-depth-16,vars-reduced-depth-256,vars-reduced-depth-4,vars-reduced-depth-64
0,0.170225866,-0.0,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.0,-0.0,2.02,4.0,4.0,4.0,1.273451642,2.430192341,0.005221932,0.0006004319999999999,0.0,0.04,0.0,0.0,0.0,0.0,-512.0,0.6015047720000001,0.583224839,1.0,0.379658001,0.0,2.222959596,1.0,0.16311082,0.0,0.18008348,0.14,0.459878126,1.0,0.494827928,0.00016993,0.12033049900000001,0.32379640600000004,0.574950606,0.655191768,0.6961487359999999,1.5514207480000002,0.17780129100000003,0.010000715,-0.0,1.606e-06,3.04e-06,0.006450469,0.013623261999999999,0.018210088,0.995359549,0.0,0.257489174,0.49285132200000004,0.00307422,0.00063013,0.000439174,1.225099147,2.724573407,0.005256136999999999,0.00063013,1.1402e-05,1.670266997,0.007741685,0.000740548,6.841e-05,1.98,0.26755487,753.0,534.909090909,330.0,370.0,377.0,561.0,692.0,723.0,0.10402940599999999,28.741532977,24.544790568000003,20.879150065999998,21.748648649,21.787878788,24.6525,25.774550484000002,28.70994941,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/6-3-8_features_preprocessed.txt,1.20661,1.0609,0.612217,170.357,0.0152961,0.965883,0.123234,1324.7,1341.5,1304.0,1381.0,0.9679843109999999,2.0,0.619022498,0.10334901099999999,0.0,33.66,2.36,2.18,87707.0,91638.0,4554.0,5903.0,0.044819684000000005,0.296223101,0.145774,3.44511,0.166835,170.412,0.00360326,0.965311,0.0189749,1341.19,1342.5,1310.0,1368.0,0.86,0.92,0.05192288,0.0,0.014053578999999998,0.067193676,0.003513395,0.040184452999999995
0,0.0,0.0,0.046999268,1.061424761,0.02,0.016071428999999998,0.014065689,0.013392857,0.0,-0.0,0.02,4.0,4.0,4.0,0.281767469,1.7755751290000001,0.008928571,0.004645647,0.0008928569999999999,0.0,0.794246074,0.499761261,0.212454905,0.0,0.050655302,0.577157309,0.572870054,1.0,0.506547619,0.333333333,0.654843055,0.090909091,0.032954545,0.0,0.04370201,0.0,0.7967899979999999,0.304264121,0.10480172,0.00041469300000000005,0.015318787,0.032221564,0.07178949,0.192829678,0.226327201,0.137176086,0.105261739,0.07653085,0.045589125,0.062367005,0.069175287,0.077068303,0.08407115,0.088906149,1.0,0.0,0.0,-0.0,0.009375,0.009375,0.009375,0.059285236,0.87285658,0.010714286000000002,0.009375,0.008928571,0.059285236,0.021428571,0.01875,0.017857143,2.0,0.022330999,4078.0,3939.625,3818.0,3818.0,3874.0,3967.0,4022.0,4078.0,0.014021883999999998,28.078469838,27.372994168,26.707587598000003,26.707587598000003,27.22044241,27.339169062,27.774987568,28.078469838,0.043197629,0.735961885,0.125,0.119605616,0.10526315800000001,sc18-all/20180326_095804286_p_cnf_320_1120_features_preprocessed.txt,0.391204,0.339949,0.251911,10.9099,0.0505516,0.801938,0.0897936,63.2154,63.0,56.0,71.0,0.49553571399999996,2.0,0.6539903260000001,0.40866127399999996,0.24375,2.3,2.9,2.38,1120.0,1120.0,320.0,320.0,0.0,0.0,0.206645,0.814103,0.24881,14.2556,0.0528096,0.823289,0.0890047,63.2216,63.0,56.0,71.0,0.02,0.0,0.28571428600000004,0.0,0.003125,0.403125,0.0,0.403125
0,0.078030595,0.0,0.506597119,3.223652134,2.12,0.016952693,0.00044174599999999997,0.00011248200000000001,0.233782102,0.760776217,2.02,8.0,6.319172113,5.0,0.351791632,2.106774588,0.000273171,0.000149056,4.8207e-05,0.24,0.0,0.0,0.0,0.0,-512.0,0.426581599,1.01271041,1.0,0.39361930100000003,0.0,1.355147246,0.666666667,0.061888454,0.0,0.152984487,0.36,1.573333462,0.596462145,0.09141044400000001,0.0,3.7600000000000003e-07,3.4389999999999996e-06,0.015854668,0.133057104,0.244623702,1.343187315,0.334020279,0.042383807,0.000197094,0.0011885160000000001,0.02301737,0.027569653,0.041541106,0.065925554,0.600205682,0.0,1.728006198,0.910786242,0.044450199,0.000294094,0.00017262200000000002,0.327182625,2.475096262,0.0006106180000000001,0.000294094,0.00011248200000000001,3.352820434,0.008323691999999999,0.000501667,6.4276e-05,2.0,0.32617415899999996,516.0,294.573770492,124.0,187.0,226.0,277.0,344.0,446.0,0.201476801,13.658181818,9.824113064,5.179104478,7.444444444,8.192513369,9.89787234,11.338271605,12.263657957000001,0.267488972,3.220629795,0.515151515,0.282922713,0.015896524,sc18-all/cms-scheel-md4-families-r24-c5-p1-8-13-18-19_features_preprocessed.txt,0.55914,0.302284,0.0767082,749.54,0.0108139,0.861761,0.0132927,2305.27,2299.0,2271.0,2346.0,0.531109397,2.0,0.21467822399999997,0.075639419,0.0,70.62,2.54,2.1,62232.0,94137.0,11586.0,29690.0,0.512678365,1.562575522,1.12342,0.734281,1.47355,652.368,0.524673,0.934602,0.242313,2194.26,2318.0,2276.0,2334.0,1.7,0.06,0.186174315,8.631100000000001e-05,0.001380977,0.176074573,0.00034524400000000003,0.026929052000000002
0,0.08271816,0.02,-0.0,-512.0,20.04,0.0,-1.0,-1.0,0.0,-0.0,2.02,5.0,5.0,5.0,1.6671839069999999,1.6353816490000002,0.000494493,6.8365e-05,7.064e-06,0.74,0.0,0.0,0.0,0.0,-512.0,0.999943279,0.980332025,1.0,0.21209908,0.0,1.223047728,1.0,0.081922175,0.0,0.178493486,0.86,0.530972075,1.0,0.596388612,0.0,0.12689372,0.33613996399999996,0.6513657270000001,0.8955824859999999,0.9833617,0.7979866290000001,0.263038925,0.086664298,0.0,0.0,0.015250089,0.08520207,0.13911327099999998,0.19022359100000003,0.574590807,0.0,0.403031995,0.9855532290000001,0.001201865,0.000165296,9.614899999999999e-05,1.8980226009999999,1.646378893,0.000981923,0.000165296,7.064e-06,1.765326126,0.000847703,0.00013799,7.064e-06,1.98,0.315162279,837.0,617.4,264.0,264.0,590.0,663.0,733.0,837.0,0.283074316,22.684766214,18.252924776,8.15530303,8.15530303,19.323775387999998,20.250847458,20.849931787,22.684766214,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/ex065_24_features_preprocessed.txt,1.28659,3.49362,1.02704,957.0,0.0730579,1.00422,1.41421,2339.5,2339.5,0.0,0.0,0.449830106,2.0,0.137910585,0.034132449,0.0,60.34,2.18,2.18,283118.0,395772.0,20801.0,74804.0,0.397904761,2.596173261,0.885902,5.0306,1.41704,1234.75,0.091276,1.00526,0.666999,3410.25,4497.0,0.0,4512.0,2.6,0.04,0.07347113200000001,0.000480746,0.008076535,0.013076293999999999,0.002019134,0.013076293999999999
0,0.025854287000000004,1.94,-0.0,-512.0,20.56,0.0,-1.0,-1.0,0.0,-0.0,2.48,5.0,5.0,5.0,2.852742852,1.674135018,3.8156e-05,3.3039999999999996e-06,1.33e-07,124.04,0.0,0.0,0.0,0.0,-512.0,1.0243754390000002,0.7907991759999999,1.0,0.180245247,0.0,1.157929287,1.0,0.043719735,0.0,0.10692505199999999,52.2,0.434383068,1.0,0.783022132,0.0,0.077814553,0.648464164,0.998885294,1.0,1.0,2.035466922,0.832922011,0.050664672,-0.0,0.0,0.0,6.7e-08,0.032013462,0.214732728,0.525606938,0.0,0.161505127,0.7978865540000001,4.7548999999999995e-05,1.2619e-05,7.315e-06,1.942562095,1.710288622,7.617899999999999e-05,1.2619e-05,1.33e-07,1.945661209,5.3698999999999995e-05,9.385e-06,1.33e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/ex177_12_features_preprocessed.txt,0.0,110.755,0.0,501604.0,0.0,1.51227,0.0,0.0,0.0,0.0,0.0,0.30536690899999996,2.02,0.040587825,0.010307301,0.0,60.16,10.36,10.34,14990976.0,16547382.0,273401.0,745504.0,0.10382286,1.726778615,0.0,116.832,0.0,1245660.0,0.0,6.28084,0.0,0.0,0.0,0.0,0.0,37.2,0.28,0.018237705,0.00033650199999999997,0.0069458409999999995,0.0069458409999999995,0.001353324,0.0069458409999999995
0,0.06489071,0.0,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.012903488000000001,0.011247436000000001,0.34,3.0,2.99850075,2.0,1.194297379,0.9663802509999999,0.013251366,0.003924528,0.000273224,0.0,10.503967504,0.5,0.004491018,0.0,-0.019193988999999998,0.43239886200000005,0.7308251090000001,1.0,0.766393443,0.0,0.411646064,0.9723183390000001,0.139734372,0.0,0.341087376,0.12,0.295401189,0.896557815,0.741991801,0.39012089299999997,0.39949547,0.400079794,0.896326202,0.89650564,0.896542207,0.47777599200000004,0.36887517,0.20831807100000002,0.09973024,0.09984694300000001,0.157906604,0.158051206,0.361707419,0.361954702,0.06489071,0.0,0.914213576,0.84106862,0.28443113800000003,0.006878046999999999,0.0029940120000000003,1.100331187,0.9580582129999999,0.019740437,0.006878046999999999,0.000546448,0.139241836,0.045560109,0.02333407,0.019603825,2.0,1.614898929,3085.0,425.342105263,44.0,58.0,73.0,161.0,433.0,1058.0,1.318731803,132.133286319,21.224878064000002,6.630136986,7.9375,8.1875,8.836173001,20.341614907,61.068181818,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/e_rphp096_04_features_preprocessed.txt,0.26772,2.61327,0.194048,1.02977,0.000959258,0.996857,0.0476494,227.045,227.0,213.0,241.0,0.68784153,2.0,0.524072496,0.234707663,0.9910179640000001,1.38,2.34,2.18,14640.0,28888.0,668.0,14916.0,0.9732240440000001,21.329341317,0.161832,3.58875,0.0,1.0,0.000937019,0.99681,0.0482676,226.532,227.0,212.0,241.0,0.38,0.0,0.045628415,0.008982036,0.143712575,0.833832335,0.035928144,0.574850299
0,0.045765883,0.16,-0.0,-512.0,20.08,0.0,-1.0,-1.0,0.0,-0.0,2.06,5.0,5.0,5.0,2.216416394,1.670453521,0.00017145,1.9782e-05,1.319e-06,4.56,0.0,0.0,0.0,0.0,-512.0,1.0331275629999999,0.8501841720000001,1.0,0.19092605,0.0,1.206438028,1.0,0.054766968,0.0,0.12064548900000001,4.66,0.572236436,1.0,0.676954114,0.0,0.122448981,0.17506333699999999,0.92447623,0.9995365709999999,1.0,2.306964653,0.7737619040000001,0.024140276000000002,-0.0,0.0,0.0,0.0007909010000000001,0.027059492,0.05569126,0.544721688,0.0,0.17883682,0.856471773,0.000230965,6.5729e-05,3.8494e-05,1.7489143130000002,1.6965968830000002,0.000341581,6.5729e-05,1.319e-06,1.722899511,0.00025058,5.0348e-05,1.319e-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/ex179_11_features_preprocessed.txt,1.30273,19.0638,0.970251,14850.5,0.144118,1.07996,1.41421,6997.0,6997.0,0.0,0.0,0.34886404600000004,2.0,0.117570793,0.039419037999999997,0.0,60.12,2.86,2.82,1516479.0,1735561.0,51956.0,127050.0,0.144467546,1.445338363,0.0,10.8064,0.0,9348.0,0.0,1.06424,0.0,0.0,0.0,0.0,0.0,5.54,0.04,0.034260942999999995,0.000731388,0.008949881,0.008949881,0.002925552,0.008949881
0,0.103281334,0.0,0.613689835,0.913134151,13.7,0.0619688,0.020441445,0.000968263,0.013848866000000001,0.012712329,0.2,3.0,2.998272884,2.0,1.292660634,0.948776121,0.02119419,0.004985995,0.0005379240000000001,0.0,6.87992248,0.5,0.010344828,0.0,-0.027003765,0.307617195,0.672559118,1.0,0.853684777,0.0,0.350819265,0.961685824,0.107775135,0.0,0.303365028,0.06,0.230795251,0.881881445,0.739366541,0.47682314299999995,0.508790383,0.5093102039999999,0.8816783659999999,0.8818322940000001,0.881864821,0.435208902,0.39376875299999997,0.23745961399999999,0.11705966599999999,0.117113346,0.17445011100000002,0.174595953,0.380285107,0.38048017100000003,0.103281334,0.0,0.9618954059999999,0.848421306,0.220689655,0.008370276999999999,0.0034482759999999997,1.086434695,0.939868095,0.028079613,0.008370276999999999,0.001075847,0.11027425099999999,0.062291555,0.031663297,0.027864443,1.98,1.003708312,2617.0,748.227272727,83.0,187.0,322.0,456.0,759.0,2485.0,0.990884952,138.27932747399998,36.03628999,11.781893004,12.085561497,15.530701754,23.627329193,35.69250646,108.390015601,0.743977743,0.9141613390000001,0.3671434,0.088396816,0.003466205,sc18-all/e_rphp065_05_features_preprocessed.txt,0.316094,2.05207,0.285177,1.10862,0.00165925,0.993999,0.055234,178.584,179.0,166.0,191.0,0.774610005,2.0,0.753599757,0.371977614,0.979310345,0.6,2.44,2.28,9295.0,18125.0,580.0,9410.0,0.949973104,15.224137931,0.184161,3.0822,8.27895,1.18844,0.0181991,0.993489,0.0570738,178.538,179.0,166.0,191.0,0.28,0.02,0.062399139000000006,0.013793103000000001,0.220689655,0.8362068970000001,0.055172414,0.806896552
0,0.09545949199999999,-0.0,0.8013278840000001,4.222281812,14.96,0.129290731,0.017129658,0.000494609,0.0,-0.0,0.2,3.0,3.0,3.0,1.122365903,4.221472885,0.035512909,0.0058178,0.000494609,-0.0,8.618916074,0.5,0.006641366,0.0,-0.021020872000000003,0.316089766,0.725549641,1.0,0.861476572,0.0,3.2277558889999995,1.0,0.37936506,0.0,0.356348774,0.02,0.310058949,1.0,0.719937218,0.14871942,0.380883287,0.5631689879999999,0.807850325,0.892801313,0.953537603,0.614061531,0.56554209,0.21964631399999998,0.016623627,0.050587169,0.128098885,0.17289217699999998,0.348575022,0.422730603,0.09545949199999999,0.0,0.837930782,0.8688744820000001,0.20872865300000001,0.008935056,0.0037950659999999997,0.9838355329999999,4.448708838,0.04342665,0.008935056,0.000494609,0.18832395100000002,0.049263033,0.025522562999999998,0.000494609,2.0,0.819687623,2988.0,767.0625,164.0,285.0,348.0,741.0,922.0,1177.0,1.106407495,117.769745649,23.399614691,10.96969697,11.450746269000001,12.023498695,13.811650485,20.369583687000002,32.958831341,0.820706367,2.13556402,0.426923695,0.11005370699999999,0.005066813,sc18-all/a_rphp056_05_features_preprocessed.txt,0.332244,2.6154,0.324527,1.154,0.00173149,0.995656,0.0603793,156.426,157.0,144.0,169.0,0.814224948,2.0,0.63579591,0.182332191,0.9867172679999999,0.88,2.34,2.16,10109.0,10225.0,527.0,588.0,0.011474923,0.11574952599999999,0.184762,3.86971,9.55039,1.29603,0.0185836,0.995284,0.0621619,156.443,156.0,145.0,169.0,0.24,0.02,0.052131764000000004,0.009487666,0.15180265699999998,0.800759013,0.037950664,0.647058824
0,0.774155653,0.02,0.8118527959999999,4.321076784,13.4,0.0015752239999999999,0.000330169,7.3421e-05,0.099489375,0.984024192,2.02,9.0,8.371681416,5.0,0.42658644,2.992074508,0.000400481,9.0571e-05,0.0,0.48,0.0,0.0,0.0,0.0,-512.0,0.111909198,0.259697153,1.0,0.97412139,0.0,0.973743638,1.0,0.013425109,0.0,0.032439393999999996,0.4,0.166585677,1.0,0.542122789,0.008192719000000001,0.437149464,0.49342494299999995,0.5570467339999999,0.603534324,0.641970967,1.511996846,0.09402764400000001,0.008732865,0.0,4.4956e-05,0.000346147,0.0032105159999999996,0.010706503000000001,0.026809736,0.7832198640000001,0.0,0.7175640670000001,0.708464842,0.00046797300000000005,0.00018497200000000002,0.000116993,0.40283703299999996,3.051474254,0.000400481,0.00018497200000000002,6.6747e-05,0.386940798,0.000820985,0.000369064,0.000120144,2.0,0.313045198,583.0,292.24,226.0,232.0,244.0,261.0,287.0,407.0,0.110192728,41.54964539,31.442634062,28.16254417,28.47265625,29.589147287,30.176470588,31.215517241,37.191646192,0.527090458,2.499182366,0.28571428600000004,0.064085861,0.008438819,sc18-all/CNP-5-1300_features_preprocessed.txt,0.257648,0.397955,0.0491504,960.533,0.00236117,0.966809,0.0117426,5358.73,5363.0,5272.0,5423.0,0.774155653,2.0,0.254484647,0.194077825,0.0,66.32,2.42,2.22,149820.0,158431.0,17095.0,21585.0,0.057475637,0.262649898,0.166328,1.74106,0.0946079,847.571,0.00439337,0.962727,0.0154283,5374.0,5408.0,5218.0,5440.0,1.8,0.52,0.11410359099999999,0.0,0.0,0.006317636999999999,0.0,0.0
0,0.176120875,0.1,-0.0,-512.0,20.04,0.0,-1.0,-1.0,0.072086642,1.087715931,2.02,14.0,13.048387097,11.0,2.173603458,2.158338427,0.000959488,1.2225e-05,1.426e-06,26.54,0.0,0.0,0.0,0.0,-512.0,0.700984295,1.106915768,1.0,0.313456607,0.0,1.539337454,0.894736842,0.061495710999999995,0.0,0.10403592099999999,2.28,0.895742672,0.996157693,0.325149545,0.0,0.005764045,0.059124937999999995,0.301863261,0.47253438,0.8495943109999999,1.007337965,0.264758847,0.043367867000000004,-0.0,0.0052971,0.020305997,0.026570144,0.057633085,0.12185168699999999,0.7798125509999999,0.0,0.543765453,0.997109345,0.000401504,2.4204e-05,1.5442e-05,1.8079018980000001,2.456446281,0.00106784,2.4204e-05,9.98e-06,1.4006052709999999,0.001035049,2.5965e-05,5.7029999999999994e-06,2.0,0.776976415,486.0,235.33333333299998,55.0,55.0,55.0,165.0,486.0,486.0,0.7286705459999999,60.333333333,30.667626886,6.4,6.4,6.4,25.269547325,60.333333333,60.333333333,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/newton_3_4_true-unreach-call.i_features_preprocessed.txt,0.0,1.62945,0.0,16483.0,0.0,0.927444,0.0,23922.0,23922.0,23922.0,23922.0,0.558219373,2.02,0.105402546,0.023671007,0.0,60.48,2.38,2.38,701416.0,766037.0,129513.0,164694.0,0.09212935,0.271640685,0.0,5.54245,0.0,49749.0,0.0,2.13233,0.0,0.0,0.0,0.0,0.0,3.64,0.02,0.18464506100000003,2.3164e-05,2.3164e-05,2.3164e-05,2.3164e-05,2.3164e-05
0,0.083219817,0.32,-0.0,-512.0,20.3,0.0,-1.0,-1.0,0.0,-0.0,2.04,4.0,4.0,4.0,2.5298263530000002,2.1523164169999998,0.001246495,4.1523e-05,0.0,8.02,0.0,0.0,0.0,0.0,-512.0,0.44186521799999995,0.34631654100000003,1.0,0.349916445,0.0,1.607597894,1.0,0.10432518699999999,0.0,0.158067397,3.88,0.291770115,1.0,0.791960274,3.8039e-05,0.436999354,0.71076733,0.867387551,0.9757492409999999,0.99473357,1.252947684,0.5,0.079146723,-0.0,0.00017026,0.002351195,0.028282305,0.135136475,0.241590552,0.999279507,0.0,0.259162922,0.294091202,0.000507924,4.2583e-05,2.9024000000000002e-05,2.469653538,2.374566438,0.001247256,4.2583e-05,3.8100000000000004e-07,3.420234261,0.001982213,5.3155e-05,9.135e-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/10-4-10_features_preprocessed.txt,0.0,7.39966,0.0,3792.0,0.0,0.985959,0.0,21505.0,21505.0,21505.0,21505.0,0.9814669970000001,2.0,0.10742138300000001,0.02672948,0.0,63.26,3.2,3.24,2627367.0,2670467.0,68908.0,80316.0,0.016404256000000002,0.165554072,0.0,27.2713,0.0,23924.0,0.0,1.07375,0.0,0.0,0.0,0.0,0.0,6.9,29.66,0.026227017000000002,0.0,0.00031926599999999996,0.010753468,0.0,0.002394497
0,0.5126718170000001,0.12,-0.0,-512.0,20.06,0.0,-1.0,-1.0,0.0,-0.0,2.02,8.0,8.0,8.0,2.21416106,1.158316326,0.000320955,4.681000000000001e-06,0.0,100.66,0.0,0.0,0.0,0.0,-512.0,1.0544469840000001,2.269647817,1.0,0.357885865,0.0,3.4680127389999997,1.0,0.677940318,0.0,0.20545631,1350.24,0.210367428,1.0,0.8067144829999999,0.0,0.60576905,0.755431733,0.856379294,0.9171857179999999,0.951225523,0.369166641,0.927905798,0.365626189,-0.0,0.170813787,0.272740523,0.410249856,0.486395587,0.5,0.6218388029999999,0.0,6.122282296,2.152585663,0.024994841,3.2612e-05,8.255e-06,0.864176605,3.52542028,0.000802388,3.2612e-05,3.378e-06,1.799980105,0.023394252999999997,0.001652021,8.446e-06,2.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,0.0,29.590909091,29.590909091,29.590909091,29.590909091,29.590909091,29.590909091,29.590909091,29.590909091,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/courses_flat_0.16_2017_9_features_preprocessed.txt,0.0,1.47075,0.0,25873.0,0.0,1.41924,0.0,0.0,0.0,0.0,0.0,0.533462954,2.0,0.129082206,0.034421075,0.0,62.0,2.74,2.78,591983.0,1127990.0,242290.0,774085.0,0.9054432309999999,2.194869784,0.0,3.94354,0.0,62831.0,0.0,3.55577,0.0,0.0,0.0,0.0,0.0,89.4,2.78,0.409285402,0.0,0.0,0.0,0.0,0.0
0,0.5126718170000001,0.12,-0.0,-512.0,20.06,0.0,-1.0,-1.0,0.0,-0.0,2.02,8.0,8.0,8.0,2.21416106,1.158316326,0.000320955,4.681000000000001e-06,0.0,100.66,0.0,0.0,0.0,0.0,-512.0,1.0544469840000001,2.269647817,1.0,0.357885865,0.0,3.4680127389999997,1.0,0.677940318,0.0,0.20545631,1350.24,0.210367428,1.0,0.8067144829999999,0.0,0.60576905,0.755431733,0.856379294,0.9171857179999999,0.951225523,0.369166641,0.927905798,0.365626189,-0.0,0.170813787,0.272740523,0.410249856,0.486395587,0.5,0.6218388029999999,0.0,6.122282296,2.152585663,0.024994841,3.2612e-05,8.255e-06,0.864176605,3.52542028,0.000802388,3.2612e-05,3.378e-06,1.799980105,0.023394252999999997,0.001652021,8.446e-06,2.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,0.0,29.590909091,29.590909091,29.590909091,29.590909091,29.590909091,29.590909091,29.590909091,29.590909091,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/courses_flat_0.16_2017_9_features_preprocessed.txt,0.0,1.47075,0.0,25873.0,0.0,1.41924,0.0,0.0,0.0,0.0,0.0,0.533462954,2.0,0.129082206,0.034421075,0.0,62.0,2.74,2.78,591983.0,1127990.0,242290.0,774085.0,0.9054432309999999,2.194869784,0.0,3.94354,0.0,62831.0,0.0,3.55577,0.0,0.0,0.0,0.0,0.0,89.4,2.78,0.409285402,0.0,0.0,0.0,0.0,0.0
0,0.774468887,0.02,0.811274467,4.33081429,14.32,0.001483344,0.000315326,6.913899999999999e-05,0.10025655,0.996142235,2.02,9.0,8.354545455,5.0,0.423380042,3.003504805,0.000377121,8.6557e-05,0.0,0.56,0.0,0.0,0.0,0.0,-512.0,0.11032132,0.25530474,1.0,0.974675466,0.0,0.933752954,1.0,0.01229247,0.0,0.030734479,0.4,0.165513422,1.0,0.5393867689999999,0.007699913,0.432393191,0.491536049,0.554160958,0.6009364220000001,0.636755049,1.5345942080000001,0.079951085,0.008020161999999999,0.0,3.6793000000000005e-05,0.000317233,0.002869633,0.009712644,0.024117492999999997,0.7830044,0.0,0.7180548840000001,0.704934429,0.000447052,0.000176826,0.000111763,0.39988588799999997,3.0424415110000003,0.000377121,0.000176826,7.5424e-05,0.38421177,0.000773099,0.000352903,0.00011313600000000001,1.98,0.27021029399999996,496.0,237.107142857,180.0,191.0,207.0,213.0,242.0,312.0,0.09006174,43.296370968000005,35.147115537,31.1,31.742857143000002,33.101449275,34.781818181999995,36.620689655,41.717948718,0.523425568,2.474780166,0.28571428600000004,0.063089834,0.008438819,sc18-all/CNP-5-1100_features_preprocessed.txt,0.248348,0.45016,0.0302111,1056.73,0.00176522,0.967056,0.0144568,5617.67,5625.0,5511.0,5693.0,0.774468887,2.0,0.252268331,0.18710243199999999,0.0,66.54,2.44,2.2,159100.0,167911.0,17895.0,22585.0,0.055380264000000005,0.26208438100000003,0.502921,1.32016,2.2454,5213.43,0.440986,0.822139,0.440989,4798.43,5595.0,0.0,5601.0,1.92,0.5,0.11247643,0.0,0.0,0.002011735,0.0,0.000223526
