cnfname_x,dataset,cnf_basename,train_test_x,neighbours_conn,center_conn,close_nodes_ratio,spath_length_avg,ind_dif_avg,spath_ind_dif,ind_spath_ratio,sel_nodes_ratio,cnfname_y,train_test_y,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,DIAMETER-mean_preprocessed,DIAMETER-coeff-variation_preprocessed,DIAMETER-min_preprocessed,DIAMETER-max_preprocessed,DIAMETER-entropy_preprocessed,DIAMETER-featuretime_preprocessed,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean_preprocessed,SP-bias-coeff-variation_preprocessed,SP-bias-min_preprocessed,SP-bias-max_preprocessed,SP-bias-q90_preprocessed,SP-bias-q10_preprocessed,SP-bias-q75_preprocessed,SP-bias-q25_preprocessed,SP-bias-q50_preprocessed,SP-unconstraint-mean_preprocessed,SP-unconstraint-coeff-variation_preprocessed,SP-unconstraint-min_preprocessed,SP-unconstraint-max_preprocessed,SP-unconstraint-q90_preprocessed,SP-unconstraint-q10_preprocessed,SP-unconstraint-q75_preprocessed,SP-unconstraint-q25_preprocessed,SP-unconstraint-q50_preprocessed,sp-featuretime_preprocessed,vars-reduced-depth-1_preprocessed,vars-reduced-depth-4_preprocessed,vars-reduced-depth-16_preprocessed,vars-reduced-depth-64_preprocessed,vars-reduced-depth-256_preprocessed,unit-featuretime_preprocessed,LP_OBJ,LPSLack-mean,LPSLack-coeff-variation,LPSLack-min,LPSLack-max,lpIntRatio,lpTIME,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars_preprocessed,lobjois-log-num-nodes-over-vars_preprocessed,lobjois-featuretime_preprocessed,cnfname,orig_runtime,preprocessed_runtime,Unnamed: 0,DIAMETER-coeff-variation_orig,DIAMETER-entropy_orig,DIAMETER-featuretime_orig,DIAMETER-max_orig,DIAMETER-mean_orig,DIAMETER-min_orig,SP-bias-coeff-variation_orig,SP-bias-max_orig,SP-bias-mean_orig,SP-bias-min_orig,SP-bias-q10_orig,SP-bias-q25_orig,SP-bias-q50_orig,SP-bias-q75_orig,SP-bias-q90_orig,SP-unconstraint-coeff-variation_orig,SP-unconstraint-max_orig,SP-unconstraint-mean_orig,SP-unconstraint-min_orig,SP-unconstraint-q10_orig,SP-unconstraint-q25_orig,SP-unconstraint-q50_orig,SP-unconstraint-q75_orig,SP-unconstraint-q90_orig,lobjois-featuretime_orig,lobjois-log-num-nodes-over-vars_orig,lobjois-mean-depth-over-vars_orig,name,sp-featuretime_orig,unit-featuretime_orig,vars-reduced-depth-1_orig,vars-reduced-depth-16_orig,vars-reduced-depth-256_orig,vars-reduced-depth-4_orig,vars-reduced-depth-64_orig
sc14-app_test_preprocessed/MD5-30-2.cnf,sc14-app,MD5-30-2.cnf,test,0.113733865,0.092475916,0.999101326,6,3008,3002,501,0.5,sc14-app_test_preprocessed/MD5-30-2_features_preprocessed.txt,test,8901,68085,6945,67613,0.281641469,0.006980906,0.2,0.102716933,0.410230774,0.721873346,0,1,1.766870331,0.000594475,0.205174281,0.000287977,0.000863931,1.169158667,0,0.009243784,0.275346457,0,0.000594475,0.742095886,0.00011832,0.001597326,3.293618825,0.020124651,0.053975407,0,0.416666667,0.860160302,0.000171726,0.613183401,2.96E-05,0.000665552,3.104593386,0.315900788,0.000141082,0.456879575,5.92E-05,0.000295801,0.1,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,9.662817552,0.048924422,9,10,0.6391489,2.02,156.4197531,0.27505248,32,236,198,111,182,143,163,5.321736137,0.121142636,4.212121212,7.889830508,5.994565217,4.52866242,5.703517588,4.844660194,5.279069767,1.98,0.065623801,1.949698963,0,0.731637807,0.258043725,1.63E-05,0.055411464,0.000320026,0.004566323,0.03257781,1.246399693,1.54E-05,0.186969767,0.111098238,0.000190356,0.04125329,0.001205485,0.022662474,0.92,0,0,0,0,0.003455724,0.06,-512,0,0,0,0,0,40.28,317.594,0.110132,1198.88,0.0217869,1198,1167,1227,0.618689,0.199609,0.817886,0.0114949,2.18,426.4,0.0927926,1198.45,0.0210667,1199,1167,1228,0.227259,0.719598,0.839004,0.0132167,2.3,0.05545009,0.155015428,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/MD5-30-2.cnf,5000,5000,114,0.044677419,0.586340872,2.01,11,9.771126761,9,1.862296941,0.731716066,0.07042737,0,2.34E-05,0.00051421,0.006939762,0.062117266,0.313257235,1.30776576,0.177409154,0.027393658,1.64E-05,0.000116173,0.000934212,0.019272771,0.040185448,0.110376986,2,0.165521024,0.05891135,./feature_computations/MD5-30-2_features_orig.csv,1.07,0.03,0,0,0.002909648,0,0
sc14-app_test_preprocessed/gss-18-s100.cnf,sc14-app,gss-18-s100.cnf,test,0.139895183,0.155571468,0.916719806,7,10518,10511,1502,0.5,sc14-app_test_preprocessed/gss-18-s100_features_preprocessed.txt,test,31364,94269,13554,56187,1.314003246,0.677772438,0.68,0.241230178,0.486712233,0.908976156,0,1,1.345583189,0.000214769,1.039661987,0.000147558,0.002434706,0.95829342,0,0.664815705,0.944079591,0,0.000214769,0.812495811,0.000124584,0.001939951,2.457597593,0.167294226,0.147215761,0,0.777777778,2.389369979,0.000105158,0.979793969,1.78E-05,0.000996672,2.123726086,0.639489562,0.000435213,0.758198236,7.12E-05,0.002171321,0.32,0.000431599,0.904545233,8.90E-05,0.003595138,3.740168246,0.169977742,0.499804891,0.018600754,0.527777778,3.221011754,2.26,8.418212479,0.068343065,7,10,0.860622119,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.75462011,0.335136651,3.61E-05,0.966647706,0.923647539,0.276890329,0.899278086,0.752586317,0.85218826,0.033167353,0.553711168,0,0.178809523,0.054510218,0.013919525,0.043204341,0.021836626,0.031436326,1.38,0.010550391,0.0368157,0.126678471,0.157075402,0.157075402,0.04,-512,0,0,0,0,0,84.18,193,0.094072,4017.58,0.0115999,4016,3950,4060,0.734525,0.135717,0.876706,0.00391341,2.14,953.022,0.144505,3922.02,0.15287,4009,3946,4057,0.678952,0.469136,0.944477,0.0395943,2.36,0.24196218,0.597283306,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/gss-18-s100.cnf,356.45,1283.31,530,0.061847605,0.754082447,2.01,10,8.419354839,7,0.333621453,0.97004289,0.756434331,1.03E-06,0.286819148,0.755455355,0.853008062,0.901307046,0.925617315,0.563206283,0.173103058,0.032961048,0,0.013499327,0.021572272,0.0312338,0.04223516,0.055908723,2,0.684540859,0.237175522,./feature_computations/gss-18-s100_features_orig.csv,1.61,0.04,0.003534089,0.033721101,0.072596083,0.003534089,0.072596083
sc14-app_test_preprocessed/pb_300_10_lb_08.cnf,sc14-app,pb_300_10_lb_08.cnf,test,0.129863203,0.103478675,0.999971411,20,46388,46368,2319,0.5,sc14-app_test_preprocessed/pb_300_10_lb_08_features_preprocessed.txt,test,139915,627685,101388,503310,0.37999566,0.247114105,1.52,0.201442451,0.500321279,0.873529531,0,1,1.107705543,2.36E-05,0.333630609,1.97E-05,0.000197262,0.674274033,0,0.644729888,0.996328307,0.1,2.36E-05,0.875112599,9.93E-06,0.000260277,1.150977188,0.048126672,0.095378578,0,0.692307692,0.99082902,1.47E-05,0.747284473,3.97E-06,0.000151,1.823347128,0.659595478,2.14E-05,1.193641297,9.93E-06,0.00029008,16.66,4.59E-05,0.985271666,5.96E-06,0.000945739,3.155681811,0.144738272,0.537515803,0.008905449,0.5,2.694820821,18.04,38.35714286,0.013726471,37,39,0.765447828,2.04,985,0,985,985,985,985,985,985,985,11.83756345,0,11.83756345,11.83756345,11.83756345,11.83756345,11.83756345,11.83756345,11.83756345,2,0.225748748,1.406776948,1.20E-08,0.999138436,0.867308097,0.00074779,0.458322863,0.00216932,0.028103252,0.00754836,1.663686992,0,0.249261204,0.010175434,0.001713995,0.006416027,0.005094461,0.005116835,3.2,0.000177536,0.035014006,0.121967097,0.243894741,0.276176668,0.96,-512,0,0,0,0,0,63.94,64838,0,0,0,0,0,0,3.96332,0,2.70946,0,2.28,10240,0,34396,0,34396,34396,34396,1.57838,0,0.882888,0,2.26,0.569533541,0.731270891,2.1,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/pb_300_10_lb_08.cnf,286.341,176.371,456,0.012128761,0.678209416,2.02,40,38.86666667,38,0.547398683,1,0.650337571,7.88E-05,0.094367226,0.299956577,0.796983962,0.99692319,1,2.484858962,0.240252972,0.005534027,0,0,7.00E-09,0.001288364,0.006705983,0.010220001,2.06,0.763051608,0.571894081,./feature_computations/pb_300_10_lb_08_features_orig.csv,2.99,1.06,0.003397363,0.049321021,0.654387438,0.012582095,0.196276727
sc14-app_test_preprocessed/E02F22.cnf,sc14-app,E02F22.cnf,test,0.059811431,0.02902212,1,3,4456,4453,1485,0.5,sc14-app_test_preprocessed/E02F22_features_preprocessed.txt,test,13574,1301188,11443,1262060,0.186227388,0.03100328,21.88,0.009066922,0.283652882,0.843577476,0,1,2.741446351,0.000723734,0.427917892,0.000174779,0.005855108,2.204138181,0,0.023643884,0.04486316,0.24,0.000723734,4.032186008,5.55E-06,0.016194951,1.640234305,0.374317463,0.228758156,0.2,0.99885031,1.149331401,2.34E-05,5.196113092,7.92E-07,0.002405591,2.044009899,0.061294233,3.06E-05,1.185586927,1.98E-05,0.000431041,1.72,-1,0,-1,0,-512,-1,0,-1,0,0,41.66,6,0,6,6,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0.910061464,0.163172229,0.002852652,1,0.99979818,0.741605272,0.996879988,0.886150095,0.974365255,0.093097176,1.286200318,0,0.5,0.273923406,0.000252209,0.141122586,0.005224152,0.039733798,13.9,0,0.006554225,0.00795246,0.00795246,0.00795246,1.02,-512,0,0,0,0,0,60.92,4538,0,0,0,0,0,0,10.1494,0,1.28068,0,3.58,4448,0,0,0,0,0,0,13.856,0,1.1967,0,3.58,0.203180984,0.536295558,2.38,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/E02F22.cnf,144.02,71.5344,482,0,0,2.17,5,5,5,0.133153346,0.999999893,0.913242276,0.007802776,0.78272419,0.877709219,0.96203355,0.983797325,0.998839618,1.138988449,0.5,0.095064075,1.36E-07,0.001540967,0.023368293,0.052012128,0.138091513,0.230166062,2.21,0.517933225,0.245410686,./feature_computations/E02F22_features_orig.csv,14.76,172.42,0.001834382,0.003668763,0.003668763,0.003668763,0.003668763
sc14-app_test_preprocessed/complete-400-0.1-12-98765432140012.cnf,sc14-app,complete-400-0.1-12-98765432140012.cnf,test,0.10228356,0.099645006,1,1,268,267,268,0.5,sc14-app_test_preprocessed/complete-400-0.1-12-98765432140012_features_preprocessed.txt,test,800,47705,800,47705,0,0,0.32,0.016769731,0.380529909,1.186212963,0,1,2.094363623,0.018071664,1.278530525,0.0025,0.0725,1.62764421,0,0.680892988,0.680892988,0,0.018071664,0.922585562,0.001236768,0.048317786,5.25464684,0.44351534,0.365516625,0,0.84925142,3.206350689,0.001290064,0.628809211,0.000209622,0.003228173,4.545810508,0.516025574,0.009165182,0.016694545,0.008489676,0.009600671,0.14,-1,0,-1,0,-512,-1,0,-1,0,0,22.84,3,0,3,3,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0.880170026,0.176306164,0.3078687,0.999967907,0.999500754,0.645256205,0.998575688,0.769517424,0.972473188,0.000471421,1.597346075,0,0.009034637,0.001282548,6.00E-08,0.000581367,1.34E-05,0.000200049,4.18,0,0.0925,0.405,0.4675,0.4675,0.58,-512,0,0,0,0,0,90.64,23.8182,2.92298,351,0.333518,377,370,399,21.7035,0.236769,1.00173,0.00948812,2.1,15,1.84912,344.6,0.356641,383,0,406,20.2425,0.163508,1.00024,0.00122212,2.1,0.507422945,0.713512719,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/complete-400-0.1-12-98765432140012.cnf,0.085333,0.070858,384,0,0,2.01,3,3,3,0.119711802,0.992294526,0.864294751,0.671252096,0.737182004,0.766509918,0.865367539,0.97168323,0.981678864,0.29078049,0.5,0.259911095,0.079122336,0.158456353,0.214433057,0.262673342,0.297470887,0.351164744,2,0.816076851,0.552455986,./feature_computations/complete-400-0.1-12-98765432140012_features_orig.csv,2.4,0.24,0.09125,0.98875,0.98875,0.295,0.98875
sc14-app_test_preprocessed/minxorminand064.cnf,sc14-app,minxorminand064.cnf,test,0.081944452,0.084101296,0.997402727,7,13405,13398,1915,0.5,sc14-app_test_preprocessed/minxorminand064_features_preprocessed.txt,test,40042,119357,4459,47948,7.980040368,1.489300909,0.96,0.09299658,0.400810228,0.958744266,0,1,2.322225178,0.001267979,1.188745988,0.000448531,0.028930253,2.226141068,0,0.389859848,0.505130558,0.02,0.001267979,1.748876806,0.000145991,0.01541253,4.002030767,0.257596349,0.302758056,0,0.968992248,3.246507649,0.000226773,1.286766973,0,0.003774923,3.113282809,0.398327355,0.001345125,1.048981337,0.00010428,0.007111871,0.06,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,6.030651341,0.067113194,5,7,0.558793436,2.02,672.9444444,0.380923205,171,1213,1054,331,799,471,695,52.94067695,0.622103801,6.49122807,116.653913,114.4465116,12.90970655,73.57697121,28.70596206,46.69281915,2,0.635747529,0.421724227,5.30E-05,0.991281429,0.896315819,0.188961921,0.847016566,0.473083876,0.71608255,0.055979121,1.05432467,0,0.489899363,0.126758072,0.000133231,0.093746797,0.004403973,0.043151488,2.3,0.04866562,0.075353218,0.10136802,0.25140166,0.25140166,0.4,-512,0,0,0,0,0,76.86,77.7162,0.200367,1374,0.0198712,1375,1337,1406,1.40903,0.146762,0.949713,0.0047902,2.12,197.274,0.0642284,1377.42,0.019282,1379,1344,1408,1.09483,0.26398,0.970222,0.00363967,2.3,0.222604938,0.55213424,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/minxorminand064.cnf,309.842,290.422,126,0.0833953,0.798556431,2.01,8,6.522510232,5,0.424366193,1,0.634272645,0.001577841,0.179994803,0.45417434,0.719462605,0.861244912,0.882699045,0.965887851,0.448618975,0.052470513,0,0.000226322,0.006874083,0.043490763,0.085819767,0.09489444,2,0.460083377,0.209201227,./feature_computations/minxorminand064_features_orig.csv,2.15,1.71,0,0.001647107,0.026559605,0.000205888,0.007000206
sc14-app_test_preprocessed/vmpc_32.renamed-as.sat05-1919.cnf,sc14-app,vmpc_32.renamed-as.sat05-1919.cnf,test,0.143982083,0.15653595,1,1,315,314,315,0.5,sc14-app_test_preprocessed/vmpc_32.renamed-as.sat05-1919_features_preprocessed.txt,test,1024,161664,1024,161664,0,0,0.2,0.006334125,0.499256947,0.772725268,0,1,1.049034475,0.002556808,0.29099516,0.001953125,0.03125,0.673504923,0,0.39330958,0.999604117,0.02,0.002556808,0.003777878,0.00249901,0.002560867,0.629757605,0.526728867,0.001398788,0.52195122,0.534653465,0.299909044,0.001508524,0.220412476,0.001008264,0.001948486,4.217760212,0.617125643,0.001434809,0.076615017,0.000760837,0.001478375,0.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,3,0,3,3,0,2.02,1108.5,0.579047725,399,2149,2149,399,2149,883,1003,49.86656381,0.147286792,39.88534397,59.66165414,59.66165414,39.88534397,59.66165414,46.78222429,53.13703284,2,0.691678666,0.001871904,0.687020849,0.698819916,0.691555786,0.691555587,0.691555663,0.691555617,0.691555635,0,0,0,0,0,0,0,0,0,0.8,0.0703125,0.231445312,0.787109375,0.787109375,0.787109375,0.66,-512,0,0,0,0,0,60.3,21.9789,0.146754,487.547,0.108904,490,472,512,51.2482,0.0697034,0.999679,0.000218985,2.08,327.337,9.00968,490.042,0.109024,496,473,518,52.2936,0.133133,0.989244,0.103689,2.1,0.790527344,0.934975647,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/vmpc_32.renamed-as.sat05-1919.cnf,1434.46,75.1567,502,0,0,2.01,3,3,3,0.001871903,0.698820354,0.691678706,0.687020849,0.691555591,0.691555626,0.691555653,0.691555741,0.691556127,0,0,0,0,0,0,0,0,0,2.01,0.928400014,0.779626465,./feature_computations/vmpc_32.renamed-as.sat05-1919_features_orig.csv,0.98,7.65,0,0.000976562,0.62890625,0,0.110351562
sc14-app_test_preprocessed/008-80-4.cnf,sc14-app,008-80-4.cnf,test,0.126442697,0.113156691,0.999850835,4,4459,4455,1114,0.5,sc14-app_test_preprocessed/008-80-4_features_preprocessed.txt,test,13408,478480,12702,286935,0.055581798,0.66755537,2.2,0.044267866,0.343037575,0.761578125,0,1,2.183596987,0.000448118,0.200791612,0.000157456,0.001574555,1.45786971,0,0.001167512,0.040169376,0.04,0.000448118,0.442321471,3.49E-05,0.000909614,4.719389493,0.06832709,0.045967346,0,0.333333333,2.767097303,6.12E-05,0.502998297,3.49E-06,0.000216077,3.478125463,0.157237702,6.83E-05,0.421937097,1.74E-05,0.000146375,0.4,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,9.301587302,0.049340725,9,10,0.612203226,2.02,119.0126582,0.667081272,7,375,213,16,176,44,124,11.38080326,0.418956476,5.791366906,32.95652174,17.56410256,6.912087912,14.81443299,7.795454545,9.693251534,2,0.141625921,0.664947731,4.55E-06,0.692971622,0.278786081,0.034581009,0.200184228,0.07106711,0.12042836,0.046075351,1.043234679,0.000173577,0.388081229,0.109899109,0.003279537,0.060737106,0.014931395,0.029933241,3.38,0,0,0,0,0.001023461,0.16,-512,0,0,0,0,0,63.68,942.889,0.412732,1865.78,0.375359,2107,0,2123,1.02058,0.710643,0.908817,0.178157,2.38,774.5,0.0202441,2087.5,0.0149611,2086.5,2043,2124,0.156651,0.208972,0.849256,0.00703144,2.5,0.076605772,0.155611221,2.02,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/008-80-4.cnf,587.643,327.878,434,0,0,2.02,10,10,10,0.801297127,0.829707017,0.160375128,1.89E-05,0.029398045,0.066759228,0.117098406,0.238053409,0.347309249,0.419982507,0.448447203,0.198655356,0.01500159,0.105384984,0.130713415,0.180760026,0.27123924,0.311144236,2.01,0.146770853,0.06544082,./feature_computations/008-80-4_features_orig.csv,3.01,0.03,0,0.000314886,0.002204204,7.87E-05,0.001259545
sc14-app_test_preprocessed/009-80-8.cnf,sc14-app,009-80-8.cnf,test,0.126442697,0.113156691,0.999850835,4,4616,4612,1154,0.5,sc14-app_test_preprocessed/009-80-8_features_preprocessed.txt,test,13408,478484,12700,287624,0.055748031,0.663574667,1.6,0.044154869,0.342594248,0.75977884,0,1,2.18294764,0.000448504,0.201067773,0.00015748,0.001338583,1.456889445,0,0.001178622,0.040246989,0.06,0.000448504,0.442421322,3.48E-05,0.000928295,4.800731551,0.070349791,0.048770174,0,0.473684211,2.827827781,6.05E-05,0.497772153,3.48E-06,0.000198175,3.46286246,0.155745,6.78E-05,0.416958877,1.74E-05,0.000114733,0.4,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,9.310810811,0.0497084,9,10,0.619747874,2.02,91.33653846,0.535620919,9,190,152,23,132,44,104,7.627123907,0.502020278,5.496688742,29.11111111,10.83333333,5.827067669,7.174603175,6.0390625,6.323529412,1.98,0.143804447,0.663733143,1.88E-05,0.703450597,0.282573215,0.038825238,0.204074823,0.071558292,0.121213663,0.045444265,1.037402763,0.0001515,0.391440444,0.108350303,0.003294435,0.060242107,0.014945505,0.029429782,3.14,0,0,0,7.87E-05,0.001259843,0.16,-512,0,0,0,0,0,63.68,1265.67,1.09123,1879,0.375041,2110,0,2130,1.47032,1.36639,1.05098,0.554865,2.28,769.1,0.032563,2089.3,0.01415,2100,2040,2116,0.156713,0.28659,0.851317,0.0041243,2.38,0.071335232,0.121925278,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/009-80-8.cnf,983.847,782.386,406,0,0,2.02,10,10,10,0.80088145,0.829303116,0.160390151,3.29E-05,0.029364476,0.066780395,0.117154181,0.237825932,0.347728186,0.419035066,0.447800283,0.198446171,0.015001596,0.105376077,0.130743422,0.180760095,0.27094696,0.310615165,2,0.15239277,0.068926212,./feature_computations/009-80-8_features_orig.csv,3.05,0.03,7.87E-05,0.00039367,0.002125817,0.000157468,0.001181009
sc14-app_test_preprocessed/6s11-opt.cnf,sc14-app,6s11-opt.cnf,test,0.128994977,0.12311815,0.983774038,6,10981,10975,1830,0.5,sc14-app_test_preprocessed/6s11-opt_features_preprocessed.txt,test,33279,97312,11937,56816,1.787886404,0.71275697,0.7,0.210099268,0.455482567,0.816481956,0,1,1.694780307,0.000288665,1.483857452,0.000167546,0.032336433,1.543154419,0,0.308575049,0.719234019,0.02,0.000288665,1.646297366,7.04E-05,0.038123064,3.095353605,0.196255875,0.167400871,0,1,3.270670386,0.000112854,2.267250353,0,0.02448254,2.55897317,0.499155168,0.000570774,2.180136008,7.04E-05,0.028108279,0.24,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,8.728174603,0.11499806,7,12,1.270434963,2.02,548.9047619,0.417546733,111,1028,883,314,685,404,541,18.14698521,0.291064874,9.189189189,30.10536044,25.06818182,10.72292994,20.75424689,15.33615819,17.76485149,2,0.396745192,0.619873239,0,1,0.724198947,0.063702844,0.605147993,0.179095123,0.394605071,0.076461561,0.806443258,0,0.332828774,0.154752254,0.003754292,0.120197834,0.027169948,0.062367887,2.26,0,0.021110832,0.029823239,0.045823909,0.045823909,0.1,-512,0,0,0,0,0,84.94,446.6,2.99807,3070,0.276836,3281,3207,3324,0.78486,1.3485,1.02026,0.598325,2.1,570.818,0.556961,3183.79,0.180207,3279,3209,3342,0.525729,0.746634,0.92706,0.0957089,2.24,0.120148181,0.458696074,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/6s11-opt.cnf,2988.15,2842.79,34,0.110443968,1.267044987,2.01,11,9.158139535,7,0.677834862,1,0.338964146,0,0.056302884,0.145792512,0.302243777,0.518648576,0.66694376,0.902766627,0.370237092,0.0715658,0,0.003379091,0.024762339,0.054604736,0.106443987,0.144677907,2,0.466456499,0.121772696,./feature_computations/6s11-opt_features_orig.csv,2.07,0.11,0,0.332732354,0.397097269,9.01E-05,0.397097269
sc14-app_test_preprocessed/002-80-8.cnf,sc14-app,002-80-8.cnf,test,0.126442697,0.113156691,0.999850835,4,4453,4449,1113,0.5,sc14-app_test_preprocessed/002-80-8_features_preprocessed.txt,test,13408,478484,12700,286346,0.055748031,0.67099942,1.8,0.044351938,0.338802105,0.761408478,0,1,2.176537289,0.000448216,0.20108113,0.00015748,0.001574803,1.458238985,0,0.001201344,0.040325341,0.06,0.000448216,0.442527848,2.79E-05,0.000925454,4.744759773,0.067508046,0.047128014,0,0.384615385,2.774759388,5.88E-05,0.495949474,3.49E-06,0.000202552,3.423501302,0.151550921,6.83E-05,0.419451226,1.75E-05,0.000139691,0.42,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,9.314285714,0.049840726,9,10,0.622486921,2.04,124.5119048,0.58304329,5,320,208,17,184,76,129,8.386866293,0.502890583,5.473684211,33.04347826,11.90322581,5.837988827,8.375,6.291891892,7.065,2,0.140853901,0.663442654,1.83E-06,0.723141417,0.275471299,0.037083432,0.202141202,0.069833232,0.11939847,0.045820633,1.03448271,0.000171341,0.386105602,0.108889694,0.003343307,0.060554663,0.015171911,0.030058745,3.28,0,0,0,7.87E-05,0.001732283,0.1,-512,0,0,0,0,0,63.66,1035.11,0.679093,1852.11,0.375241,2068,0,2124,1.09458,0.988643,0.933413,0.265637,2.3,983.545,0.695644,1925.45,0.331871,2106,2088,2145,0.515152,2.22722,0.925667,0.264978,2.42,0.071391385,0.144377213,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/002-80-8.cnf,979.366,490.288,414,0,0,2.02,10,10,10,0.800194906,0.829707017,0.160657178,3.28E-05,0.029677118,0.066946511,0.117368931,0.239025656,0.347767338,0.419467899,0.448096814,0.198335997,0.015001569,0.105385352,0.130726803,0.18061972,0.270855001,0.310555418,2,0.1418287,0.073712801,./feature_computations/002-80-8_features_orig.csv,3.13,0.05,0,0.001968194,0.004802393,0.000472367,0.002834199
