,DIAMETER-coeff-variation,DIAMETER-entropy,DIAMETER-featuretime,DIAMETER-max,DIAMETER-mean,DIAMETER-min,SP-bias-coeff-variation,SP-bias-max,SP-bias-mean,SP-bias-min,SP-bias-q10,SP-bias-q25,SP-bias-q50,SP-bias-q75,SP-bias-q90,SP-unconstraint-coeff-variation,SP-unconstraint-max,SP-unconstraint-mean,SP-unconstraint-min,SP-unconstraint-q10,SP-unconstraint-q25,SP-unconstraint-q50,SP-unconstraint-q75,SP-unconstraint-q90,lobjois-featuretime,lobjois-log-num-nodes-over-vars,lobjois-mean-depth-over-vars,name,sp-featuretime,unit-featuretime,vars-reduced-depth-1,vars-reduced-depth-16,vars-reduced-depth-256,vars-reduced-depth-4,vars-reduced-depth-64
444,0.060146653,0.717060387,2.01,10.0,8.261744966,7.0,0.341505901,0.97147884,0.751298523,1.1079e-05,0.239913581,0.747308074,0.852240671,0.900851818,0.925285421,0.565054176,0.172212774,0.032968412,0.0,0.013477165,0.021455205,0.030959429,0.042525064,0.056001669,2.0,0.638769213,0.20680521,./feature_computations/gss-24-s100_features_orig.csv,1.69,0.11,0.003387438,0.019124912,0.178969654,0.003387438,0.093013409
445,0.055327117,0.666621356,2.01,10.0,8.683636364,7.0,0.341949752,0.966713276,0.75129609,1.2177e-05,0.238031189,0.744031795,0.853844531,0.901303938,0.925722094,0.563479436,0.183925571,0.033055863,0.0,0.013850578,0.021622769,0.030974887,0.042790551,0.054995827,2.0,0.610512381,0.212128873,./feature_computations/gss-24-s100_features_0.csv,2.25,0.47,0.001129066,0.011996331,0.181285724,0.003175499,0.050314022
446,0.0,-0.0,2.01,10.0,10.0,10.0,0.80031138,0.830231746,0.160621006,3.2928e-05,0.029795855,0.067002766,0.117004249,0.238680661,0.347531157,0.419935673,0.4478622,0.198351977,0.015001574,0.105328179,0.130734822,0.18058934,0.270896399,0.310843084,2.04,0.15983816,0.075556913,./feature_computations/008-80-8_features_orig.csv,3.03,0.04,7.8753e-05,0.000472515,0.002283824,0.000236258,0.001338794
447,0.090587134,1.251154959,2.02,11.0,9.518518519,8.0,0.717166737,0.781224881,0.162604627,3.2144e-05,0.031428428,0.073549491,0.136351575,0.238665385,0.328613164,0.466420281,0.462671541,0.228069571,0.001588764,0.076146435,0.142776536,0.23817095,0.317781674,0.360337736,2.02,0.149991385,0.074670397,./feature_computations/008-80-8_features_0.csv,3.17,0.12,0.0,0.0,0.000393763,0.0,0.0
448,0.0,-0.0,2.02,6.0,6.0,6.0,0.268171683,1.0,0.642073731,1e-09,0.375884361,0.633408601,0.649141103,0.70657135,0.883869545,0.532386177,1.0,0.072422979,-0.0,0.007275946,0.047012795,0.095753755,0.103776337,0.108783816,2.0,0.058449499,0.02187953,./feature_computations/q_query_3_L150_coli.sat_features_orig.csv,4.58,0.12,1.0926e-05,0.000240379,0.000240379,1.0926e-05,0.000240379
449,0.074701788,0.677494404,2.02,7.0,6.588235294,6.0,0.252676328,1.0,0.649426999,0.0,0.429123181,0.631530721,0.649359068,0.711056033,0.886337605,0.548417696,1.0,0.076003567,-0.0,0.007899453,0.048677967,0.096013485,0.104156129,0.110280802,2.0,0.033759515,0.013180417,./feature_computations/q_query_3_L150_coli.sat_features_0.csv,5.76,4.4,0.0,0.000263204,0.003651956,0.000263204,0.000855413
450,0.077916139,1.049219037,2.01,10.0,9.07860262,7.0,0.912932165,0.99957059,0.192877041,0.0,0.00145801,0.010941055,0.131695848,0.340816219,0.400898685,0.938430299,0.30823216,0.039871341,0.0,0.021320929,0.023730712,0.028399914,0.047199444,0.055456763,2.0,0.481817822,0.04437282,./feature_computations/AProVE09-06_features_orig.csv,2.15,1.86,0.0,0.430662188,0.441991896,0.0,0.434660909
451,0.084862513,1.110614425,2.01,11.0,9.0,8.0,0.906877241,0.999928104,0.1925836,0.0,0.001440965,0.011446569,0.13277749,0.340729178,0.400838633,0.956055709,0.31728248,0.040058672,0.0,0.021320294,0.023729476,0.028386199,0.047178474,0.055708351,2.0,0.481334002,0.044760216,./feature_computations/AProVE09-06_features_0.csv,2.5,0.54,2.6543e-05,7.9628e-05,0.328015926,2.6543e-05,0.328015926
452,0.106102011,1.148552819,2.01,11.0,8.696470588,7.0,0.646734603,1.0,0.386939845,0.0,0.064841319,0.165525121,0.37354869,0.591689581,0.739651371,0.839737058,0.435196088,0.074199411,-0.0,0.006316813,0.030108421,0.059995581,0.10660485,0.144040651,2.0,0.364285555,0.125605044,./feature_computations/6s131-opt_features_orig.csv,2.24,0.04,0.0,0.000488103,0.000915192,0.000122026,0.000915192
453,0.089503197,1.145416521,2.01,12.0,8.900332226,7.0,0.63417682,1.0,0.388402727,0.0,0.068996877,0.17779897,0.374634688,0.576274012,0.725246417,0.821781511,0.463880339,0.072433205,-0.0,0.00287291,0.027572512,0.059519452,0.107134437,0.151797756,2.0,0.386681457,0.119123328,./feature_computations/6s131-opt_features_0.csv,2.22,0.93,0.008623383,0.022745735,0.059238893,0.008623383,0.025182778
454,0.026352083,0.019215461,2.01,3.0,2.002793296,2.0,0.018821434,0.992393777,0.968065337,0.910229762,0.938722052,0.957832825,0.974128086,0.982077228,0.986161741,0.346926732,0.5,0.277779043,0.105476541,0.169056886,0.202191613,0.25245536,0.354195412,0.426883507,2.01,0.930605636,0.882282609,./feature_computations/stable-400-0.1-2-9876543214002_features_orig.csv,2.34,7.69,0.0,0.0,0.0,0.0,0.0
455,0.03641668,0.033382013,2.01,3.0,2.00536193,2.0,0.018481057,0.99284177,0.967920237,0.906627394,0.939490855,0.957901478,0.973407186,0.98152752,0.985915559,0.361302564,0.5,0.280540486,0.099685292,0.161068204,0.194107503,0.262670508,0.354626135,0.442405246,2.0,0.923346107,0.881478873,./feature_computations/stable-400-0.1-2-9876543214002_features_0.csv,2.32,7.65,0.0,0.0,0.0,0.0,0.0
456,0.012128761,0.678209416,2.02,40.0,38.866666667,38.0,0.547398683,1.0,0.650337571,7.8791e-05,0.094367226,0.299956577,0.796983962,0.99692319,1.0,2.484858962,0.240252972,0.005534027,-0.0,0.0,7e-09,0.001288364,0.006705983,0.010220001,2.06,0.763051608,0.571894081,./feature_computations/pb_300_10_lb_08_features_orig.csv,2.99,1.06,0.003397363,0.049321021,0.654387438,0.012582095,0.196276727
457,0.018430658,1.09458247,2.03,41.0,39.5,38.0,1.436623536,0.963689003,0.216926876,2e-08,0.000629941,0.001796638,0.021257774,0.429391585,0.856763456,1.768868405,0.256813421,0.007981318,-0.0,0.00234586,0.005085895,0.005113473,0.006401452,0.010633442,2.06,0.759690588,0.557357445,./feature_computations/pb_300_10_lb_08_features_0.csv,3.34,0.73,0.006697812,0.081288419,0.577319892,0.048930416,0.329884436
458,0.043065895,0.539137418,2.01,10.0,9.770114943,9.0,0.519471344,1.0,0.540333751,0.0,0.103562352,0.347551809,0.562584916,0.767762081,0.918328901,1.158439752,0.49547807,0.099411361,-0.0,3.5e-08,0.00059977,0.014626769,0.196835233,0.262974229,2.0,0.243989381,0.060404282,./feature_computations/atco_enc2_opt1_05_21_features_orig.csv,3.57,1.48,0.0,0.0,0.0,0.0,0.0
459,0.085967938,1.146055171,2.03,12.0,9.568627451,8.0,0.516201544,1.0,0.528362739,0.0,0.09730821,0.320984971,0.573795972,0.735010407,0.864160999,1.151928161,0.646068372,0.105664139,-0.0,1.33e-07,0.000963433,0.025092111,0.212233584,0.290897354,2.01,0.230012619,0.09077215,./feature_computations/atco_enc2_opt1_05_21_features_0.csv,3.4,4.6,0.0,0.003159104,0.152088291,0.000779519,0.03265775
460,0.069691714,0.426221551,2.01,6.0,5.152034261,5.0,1.652164271,0.955397327,0.118989893,8.041e-06,0.000793113,0.004455627,0.029767303,0.134976935,0.382813433,1.792333122,0.187787117,0.027300303,0.0,2.0788e-05,0.00040478,0.004017555,0.03384952,0.065764607,2.0,0.951095159,0.80258945,./feature_computations/ctl_3791_556_unsat_pre_features_orig.csv,1.83,0.24,0.01907735,0.248699272,0.762515898,0.076540641,0.762515898
461,0.212531312,1.514623994,2.01,9.0,7.188923395,5.0,1.652379419,0.955397327,0.118977305,3.208e-06,0.000790217,0.00443872,0.029572611,0.134858524,0.382813415,1.791865901,0.187640044,0.027288612,0.0,2.0788e-05,0.00040478,0.004017558,0.033857534,0.065912427,2.0,0.962244549,0.802697972,./feature_computations/ctl_3791_556_unsat_pre_features_0.csv,1.67,0.43,0.006590357,0.104983235,0.697306047,0.011215169,0.431726211
462,0.027467967,0.661563238,2.04,18.0,17.625,17.0,1.009430547,1.0,0.243442978,4.49e-07,0.033309033,0.08507166,0.173855079,0.280450966,0.637121185,0.247917303,0.5,0.19439944,-0.0,0.176256666,0.201524081,0.207435624,0.209716158,0.211190728,2.55,0.75413412,0.443607075,./feature_computations/atco_enc3_opt1_13_48_features_orig.csv,14.84,14.93,0.000246725,0.005485718,0.163652614,0.001231585,0.031767005
463,0.0,-0.0,2.09,17.0,17.0,17.0,0.882574484,1.0,0.22992144,0.0,0.0,0.020293949,0.201459755,0.4,0.519359932,0.495947976,1.0,0.299448718,-0.0,0.095097877,0.16430169,0.302071063,0.428571429,0.5,2.22,0.810596571,0.810596571,./feature_computations/atco_enc3_opt1_13_48_features_0.csv,21.11,16.85,0.000466406,0.109248883,0.903046029,0.020587698,0.470187723
464,0.02150353,0.11082193,2.01,8.0,7.023354565,7.0,0.600387288,0.835587916,0.21413685,3.9732e-05,0.052301135,0.107706957,0.214454644,0.294217677,0.358307876,1.124730467,0.221111721,0.016303535,1.681e-05,5.5781e-05,0.00669162,0.012668056,0.017791177,0.039615976,2.0,0.235289701,0.080305697,./feature_computations/002-23-96_features_orig.csv,2.0,0.0,0.001136041,0.010224368,0.010224368,0.003692133,0.010224368
465,0.054740147,0.521737734,2.01,8.0,7.059447983,6.0,0.600600006,0.837805817,0.213772079,3.1702e-05,0.05182693,0.107512967,0.213529034,0.294743303,0.358312755,1.134099095,0.219099478,0.016437529,1.4774e-05,5.567e-05,0.006691625,0.012740202,0.017915004,0.039646271,2.0,0.223355851,0.088812109,./feature_computations/002-23-96_features_0.csv,2.33,0.06,0.0,0.001138628,0.032450897,0.000569314,0.002277256
466,0.055161296,0.777665249,2.01,11.0,9.65379113,9.0,1.86620455,0.732026431,0.069679117,0.0,2.1879e-05,0.000560502,0.007165568,0.062459718,0.287827919,1.320325408,0.181836048,0.027214534,2.5167e-05,0.000183819,0.001046701,0.01819204,0.040231375,0.110433972,2.0,0.18571828,0.061600075,./feature_computations/MD5-28-5_features_orig.csv,0.97,0.02,0.0,0.0,0.006807352,0.0,0.000340368
467,0.054791017,0.783246884,2.01,11.0,9.724473258,9.0,1.906186692,0.727728847,0.067512343,0.0,1.7939e-05,0.00041634,0.006342125,0.057191304,0.257334387,1.286551354,0.189578954,0.030019048,2.3601e-05,0.000194231,0.001135422,0.020767204,0.04126629,0.110778035,2.0,0.173882542,0.059132809,./feature_computations/MD5-28-5_features_0.csv,1.06,0.05,0.0,0.0,0.008230453,0.0,0.000823045
468,0.0,-0.0,1.84,3.0,3.0,3.0,0.160201279,0.98471627,0.81305597,0.027540273,0.621005744,0.751111669,0.850160242,0.908775388,0.933873326,1.814906534,0.006004299,0.000391197,0.0,3.6e-08,2.81e-07,2.8706e-05,0.000503409,0.001236018,2.0,0.826342146,0.540682594,./feature_computations/complete-300-0.1-8-9876543213008_features_orig.csv,2.33,0.12,0.086666667,0.983333333,0.983333333,0.28,0.983333333
469,0.0,-0.0,1.86,3.0,3.0,3.0,0.252278681,0.975438283,0.786506065,0.010107552,0.485886278,0.752810061,0.864193748,0.911993508,0.937598852,2.397575985,0.007929285,0.000324046,0.0,2e-09,4.8e-08,1.3832e-05,0.000314453,0.000972752,2.0,0.824750421,0.550088028,./feature_computations/complete-300-0.1-8-9876543213008_features_0.csv,2.32,0.15,0.113333333,0.981666667,0.981666667,0.255,0.981666667
470,0.096797258,1.028682661,2.01,9.0,7.159615385,6.0,1.948346975,1.0,0.078066059,0.0,0.0,0.0,6.9739e-05,0.084681703,0.290173846,0.783634744,0.351517878,0.109624557,-0.0,0.000502392,0.029715384,0.094938426,0.175782774,0.222588403,2.0,0.725047918,0.067524564,./feature_computations/bob12m02_features_orig.csv,0.54,2.19,0.0,0.025515055,0.049445325,0.025515055,0.02725832
471,0.097337876,1.136677018,2.01,9.0,7.855832241,6.0,1.857793916,0.999999688,0.102713179,0.0,0.0,0.0,0.000140853,0.127722942,0.374687519,0.744504558,0.34454883,0.112136528,-0.0,0.00052033,0.033907744,0.113990015,0.176277138,0.228577602,2.0,0.83501636,0.135322003,./feature_computations/bob12m02_features_0.csv,1.27,0.38,0.0,0.000294291,0.023984697,0.000147145,0.005150088
472,0.0,-0.0,2.34,5.0,5.0,5.0,0.472964527,1.0,0.791466124,0.0,0.0,0.792145167,0.999900093,1.0,1.0,1.612498348,0.5,0.095881529,-0.0,0.0,2.6e-08,0.000118498,0.245496439,0.345268542,2.14,0.160041034,0.101522785,./feature_computations/15pipe_q0_k_features_orig.csv,119.63,1375.54,0.000392049,0.001359104,0.002326159,0.001359104,0.001359104
473,0.0,-0.0,2.21,5.0,5.0,5.0,0.484511424,1.0,0.688252794,0.0,0.09047126,0.456799517,0.821630676,0.981808981,0.999813023,0.871114327,0.5,0.228863202,-0.0,5.7086e-05,0.011691503,0.20601317,0.448814349,0.499998551,2.18,0.294938446,0.136583099,./feature_computations/15pipe_q0_k_features_0.csv,128.7,1816.15,6.2106e-05,0.000786679,0.003119113,6.2106e-05,0.001669967
474,0.058630931,0.686520377,2.01,10.0,8.345058626,7.0,0.340026227,0.971915129,0.751863564,2.3392e-05,0.241813758,0.747953735,0.851571683,0.900671037,0.925289033,0.564539833,0.171312187,0.033005143,0.0,0.013214315,0.021579631,0.031127238,0.042685749,0.056051716,2.0,0.618189711,0.251477595,./feature_computations/gss-22-s100_features_orig.csv,1.66,0.08,0.003462204,0.026543566,0.13178015,0.003462204,0.110069244
475,0.047930872,0.571745665,2.01,10.0,8.821862348,8.0,0.341771064,0.967901112,0.752203655,3.874e-06,0.240490179,0.740377212,0.856128986,0.903049247,0.926043604,0.564517427,0.185006694,0.032981409,0.0,0.013621549,0.021459,0.030890767,0.04251502,0.054549938,2.0,0.646954853,0.249450679,./feature_computations/gss-22-s100_features_0.csv,1.65,0.29,0.00108272,0.013786632,0.207376931,0.00274289,0.050815649
476,0.051921541,0.704875975,2.01,11.0,9.618157543,9.0,1.845420291,0.732184121,0.070919837,0.0,2.8495e-05,0.000557541,0.007262567,0.065989102,0.306469833,1.313109916,0.186729294,0.027250898,2.5167e-05,0.000186965,0.001157043,0.019013817,0.040190645,0.110420922,2.0,0.166209845,0.060089504,./feature_computations/MD5-27-4_features_orig.csv,0.88,0.02,0.0,0.0,0.021061947,0.0,0.000707965
477,0.050733385,0.688353211,2.01,11.0,9.658536585,9.0,1.882269104,0.733234452,0.068902332,0.0,2.5466e-05,0.000464828,0.006487845,0.061148313,0.262445693,1.28396903,0.205563531,0.029819392,2.377e-05,0.000206506,0.001233838,0.020747952,0.041256815,0.11079541,2.0,0.172761675,0.059038882,./feature_computations/MD5-27-4_features_0.csv,0.92,0.03,0.0,0.0,0.008241758,0.0,0.00051511
478,0.067119946,0.647184093,0.04,8.0,6.824561404,6.0,1.577625649,0.425521487,0.049470217,2e-09,1.168e-06,0.000513522,0.009556509,0.05643394,0.151960421,0.605904471,0.144050677,0.076612204,0.002908969,0.003340609,0.041021498,0.090556486,0.110748497,0.136558513,2.0,0.748803057,0.316853968,./feature_computations/aes_64_1_keyfind_1_features_orig.csv,0.03,0.01,0.0,0.0575,0.0575,0.01,0.0575
479,0.064731305,0.608093242,0.05,8.0,6.80952381,6.0,1.577705792,0.425509034,0.04947002,1e-09,1.166e-06,0.000505522,0.00955515,0.05643404,0.15196088,0.605901216,0.144060632,0.076617261,0.002909396,0.003341219,0.0410243,0.090565712,0.110752373,0.136570583,2.0,0.803359218,0.314428201,./feature_computations/aes_64_1_keyfind_1_features_0.csv,0.03,0.0,0.0,0.03,0.21,0.005,0.21
480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,0.0,-0.0,2.17,5.0,5.0,5.0,0.133153346,0.999999893,0.913242276,0.007802776,0.78272419,0.877709219,0.96203355,0.983797325,0.998839618,1.138988449,0.5,0.095064075,1.36e-07,0.001540967,0.023368293,0.052012128,0.138091513,0.230166062,2.21,0.517933225,0.245410686,./feature_computations/E02F22_features_orig.csv,14.76,172.42,0.001834382,0.003668763,0.003668763,0.003668763,0.003668763
483,0.096225045,0.867563228,2.07,7.0,6.0,5.0,0.342674819,1.0,0.71882997,0.001564155,0.4,0.506245672,0.76613805,0.968766563,0.996280918,0.741786616,0.5,0.266546911,0.0,0.002584302,0.038725032,0.308481135,0.497179827,0.5,2.25,0.470233791,0.24849968,./feature_computations/E02F22_features_0.csv,15.1,124.82,0.0,0.0,0.048243314,0.0,0.006642195
484,0.006919645,0.598269589,2.14,66.0,65.285714286,65.0,0.05465187,1.0,0.980392698,0.0,0.948011593,0.984812236,0.997067201,0.99925494,0.999973358,2.046806715,0.5,0.01861074,-0.0,4.0241e-05,0.001053157,0.004299634,0.015915409,0.05938423,2.18,0.871050504,0.522504597,./feature_computations/grid-strips-grid-y-3.065-SAT_features_orig.csv,36.9,24.05,1.4806e-05,0.000236889,0.003800095,5.9222e-05,0.000947556
485,0.152920529,1.906154747,2.12,57.0,47.375,37.0,0.328680625,1.0,0.777179565,0.0,0.428571429,0.621464602,0.91163485,0.983461654,0.994723332,1.121040116,0.5,0.158607723,-0.0,0.004308074,0.013980371,0.070835178,0.286034091,0.5,2.33,0.820900989,0.581111403,./feature_computations/grid-strips-grid-y-3.065-SAT_features_0.csv,48.58,51.19,0.0,0.000108955,0.021275911,0.0,0.000532393
486,0.0,-0.0,2.01,3.0,3.0,3.0,0.1200572,0.990765683,0.864191766,0.634444939,0.736581983,0.767362452,0.880320306,0.971361497,0.9826175,0.296690173,0.5,0.259826718,0.083643207,0.155360514,0.213780444,0.262287766,0.300440114,0.34971758,2.01,0.823667389,0.541007463,./feature_computations/complete-400-0.1-3-9876543214003_features_orig.csv,2.41,0.26,0.08125,0.98625,0.98625,0.28125,0.98625
487,0.0,-0.0,2.01,3.0,3.0,3.0,0.51621106,0.999999856,0.654374177,0.00072397,0.221991951,0.346549937,0.633114106,0.998951639,0.999964208,0.830667034,0.5,0.248573817,2.7e-08,0.00016343,0.003680102,0.372957376,0.442840052,0.463486098,2.01,0.811208221,0.54346374,./feature_computations/complete-400-0.1-3-9876543214003_features_0.csv,2.42,0.36,0.09375,0.9825,0.9825,0.16125,0.9825
488,0.0,-0.0,2.01,3.0,3.0,3.0,0.002226459,0.695704113,0.691780036,0.686288248,0.691639453,0.691639537,0.691639673,0.691640234,0.692947836,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.953276313,0.784348327,./feature_computations/vmpc_29_features_orig.csv,0.67,4.01,0.001189061,0.002378121,0.733650416,0.001189061,0.122473246
489,0.0,-0.0,2.01,3.0,3.0,3.0,0.002226365,0.695704068,0.691779809,0.686288425,0.691639423,0.691639508,0.691639592,0.691639827,0.692947766,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.937642215,0.78881873,./feature_computations/vmpc_29_features_0.csv,0.62,4.61,0.0,0.004756243,0.028537455,0.002378121,0.011890606
490,0.101015254,0.636514168,2.2,5.0,4.666666667,4.0,0.273745833,1.0,0.864211816,0.0,0.489361702,0.835029671,0.99693931,0.99992899,0.999996497,1.77686781,0.5,0.085373322,-0.0,1.356e-06,4.4998e-05,0.002424689,0.091215143,0.348546812,2.21,0.712322154,0.418562524,./feature_computations/velev-vliw-uns-4.0-9-i1_features_orig.csv,28.66,142.89,0.0,0.0,0.0,0.0,0.0
491,0.072131225,0.450561209,2.21,6.0,5.166666667,5.0,0.386287376,1.0,0.714609841,0.0,0.288088038,0.500003017,0.801094372,0.966826247,0.997042251,1.011743133,0.5,0.173645546,-0.0,0.000175753,0.011260017,0.109608667,0.325917034,0.4974161,2.03,0.66104317,0.41571635,./feature_computations/velev-vliw-uns-4.0-9-i1_features_0.csv,37.68,212.83,2.1891e-05,0.00012405,0.003692299,5.1079e-05,0.001853446
492,0.040816327,0.500402424,2.12,10.0,9.8,9.0,0.352421052,1.0,0.75106949,0.0,0.328814016,0.552706932,0.856431332,0.980317594,0.999997766,1.386441088,0.566829318,0.103626627,-0.0,0.0,0.0,0.006149703,0.181969357,0.356347291,2.15,0.183751461,0.125786473,./feature_computations/atco_enc2_opt2_20_11_features_orig.csv,18.09,8.51,0.0,0.0,0.0,0.0,0.0
493,0.036852145,0.562335145,2.2,12.0,11.75,11.0,0.690108341,1.0,0.481636852,0.0,0.037203078,0.154918676,0.478252247,0.789723241,0.936792791,1.208872461,1.0,0.161311168,-0.0,6.3e-08,0.000205954,0.045622548,0.331698378,0.496863749,2.13,0.209965719,0.116539789,./feature_computations/atco_enc2_opt2_20_11_features_0.csv,21.2,11.31,0.000997534,0.014836566,0.137132862,0.003905838,0.086750357
494,0.0,-0.0,2.06,4.0,4.0,4.0,0.452776581,1.0,0.801863632,0.0,0.0,0.821505889,0.99954463,0.999999391,1.0,1.619932177,0.5,0.097878644,-0.0,8e-09,6.99e-07,0.000559484,0.219878925,0.36,2.23,0.236571839,0.120127959,./feature_computations/12pipe_q0_k_features_orig.csv,41.82,584.88,0.001495299,0.001495299,0.002990597,0.001495299,0.001495299
495,0.111111111,0.693147181,2.01,5.0,4.5,4.0,0.482946312,1.0,0.683867269,0.0,0.108965034,0.452755915,0.80594954,0.981926792,0.99972719,0.877172129,0.5,0.227220718,-0.0,7.3945e-05,0.010363703,0.204000114,0.444897959,0.499998504,2.19,0.316751119,0.208607607,./feature_computations/12pipe_q0_k_features_0.csv,45.4,791.88,0.0,0.000303058,0.008630572,0.0,0.003794816
496,0.026315789,0.500402424,2.1,16.0,15.2,15.0,0.999435758,1.0,0.273264651,1.117e-06,0.028585642,0.08220566,0.176798486,0.349979422,0.740092239,0.286391202,0.5,0.187715292,-0.0,0.135050126,0.197828994,0.204428042,0.213164261,0.215677636,2.32,0.81127199,0.575143367,./feature_computations/atco_enc3_opt2_18_44_features_orig.csv,10.52,9.88,0.000334414,0.007666238,0.181268489,0.001736706,0.038716186
497,0.030743773,0.636514168,2.06,16.0,15.333333333,15.0,0.882349817,0.999996617,0.226858686,0.0,0.0,0.018996361,0.198869137,0.4,0.508406897,0.49910278,0.5,0.298212229,-0.0,0.094233375,0.162406881,0.301035095,0.428571429,0.5,2.45,0.755640818,0.723036017,./feature_computations/atco_enc3_opt2_18_44_features_0.csv,14.24,10.93,0.000246056,0.091347706,0.870812949,0.015870165,0.469483871
498,0.0,-0.0,2.74,4.0,4.0,4.0,0.215700807,1.0,0.913026678,0.0,0.500000149,0.974809064,0.998709457,0.999960949,0.999998439,2.245966918,0.5,0.057110852,-0.0,7.19e-07,3.0147e-05,0.001222857,0.023269966,0.241087788,2.0,0.436758668,0.406587913,./feature_computations/9vliw_m_9stages_iq3_C1_bug8_features_orig.csv,169.86,620.55,0.0,0.0,0.0,0.0,0.0
499,0.0,-0.0,2.31,0.0,0.0,0.0,0.382369393,1.0,0.732496103,0.0,0.2925,0.503083722,0.83875576,0.983992602,0.999248713,1.029804701,1.0,0.179809561,-0.0,7.095e-05,0.006205722,0.105452192,0.336286103,0.5,2.81,0.49014719,0.366102389,./feature_computations/9vliw_m_9stages_iq3_C1_bug8_features_0.csv,266.97,1066.55,0.0,0.0,0.001021448,0.0,0.000223313
500,0.09110094,0.68126573,2.03,6.0,5.423076923,5.0,0.145040957,0.999992476,0.893129052,0.009632962,0.757018431,0.849233546,0.944139706,0.973351913,0.989430399,0.962581851,0.5,0.115378411,7.626e-06,0.01788415,0.03706344,0.074482808,0.16551592,0.256315637,2.02,0.60130625,0.331257333,./feature_computations/E02F20_features_orig.csv,3.66,22.91,0.00211393,0.004227859,0.004227859,0.004227859,0.004227859
501,0.088666388,0.803429846,2.05,7.0,6.081081081,5.0,0.344416781,1.0,0.70912427,0.000818487,0.4,0.482332286,0.751181079,0.951034418,0.989898853,0.71356559,0.5,0.272545793,0.0,0.006549965,0.054244968,0.318469999,0.495371469,0.5,2.04,0.65979834,0.313601128,./feature_computations/E02F20_features_0.csv,3.83,19.32,0.0,0.0,0.067319461,0.0,0.01513297
502,0.0,-0.0,2.01,3.0,3.0,3.0,0.001871903,0.698820354,0.691678706,0.687020849,0.691555591,0.691555626,0.691555653,0.691555741,0.691556127,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.01,0.928400014,0.779626465,./feature_computations/vmpc_32.renamed-as.sat05-1919_features_orig.csv,0.98,7.65,0.0,0.000976562,0.62890625,0.0,0.110351562
503,0.0,-0.0,2.01,3.0,3.0,3.0,0.001871886,0.698819932,0.691678664,0.687020849,0.691555586,0.691555617,0.691555638,0.691555673,0.691555753,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.943348476,0.767790092,./feature_computations/vmpc_32.renamed-as.sat05-1919_features_0.csv,0.84,5.72,0.0,0.000976562,0.028320312,0.000976562,0.002929688
504,0.0,-0.0,2.25,4.0,4.0,4.0,0.469831133,1.0,0.792262608,0.0,0.0,0.802962815,0.99969956,0.999999782,1.0,1.59535045,0.5,0.098924198,-0.0,2e-09,2.47e-07,0.000368051,0.24526626,0.359748289,2.12,0.169265998,0.100044948,./feature_computations/13pipe_q0_k_features_orig.csv,60.27,714.74,0.001269111,0.001269111,0.002538222,0.001269111,0.001269111
505,0.091160569,0.562335145,2.34,5.0,4.75,4.0,0.491497723,1.0,0.668025058,0.0,0.109010612,0.433044405,0.767831393,0.97098886,0.999648693,0.823290035,0.5,0.238265233,-0.0,0.000111422,0.018581048,0.237367448,0.448502577,0.49996754,2.39,0.32062597,0.174268665,./feature_computations/13pipe_q0_k_features_0.csv,66.63,878.39,0.0,0.0,0.006511725,0.0,0.000984087
506,0.103642205,1.301174629,2.01,11.0,9.209064327,7.0,0.647345747,1.0,0.341572366,0.0,0.062509459,0.155609621,0.316162019,0.511782297,0.65278396,0.878381255,0.37995716,0.07367453,-0.0,0.003419182,0.026232837,0.056421036,0.111353415,0.147564291,2.0,0.522963946,0.111897635,./feature_computations/6s12_features_orig.csv,1.29,0.09,0.0,0.270537747,0.270537747,0.000262743,0.270537747
507,0.087608265,1.139133233,2.01,11.0,8.745535714,7.0,0.647463102,1.0,0.370296772,0.0,0.06579289,0.169593245,0.353248656,0.53228212,0.712282249,0.85107369,0.32980375,0.070925729,-0.0,0.002117479,0.023996249,0.055261127,0.107063301,0.155418107,2.0,0.505880009,0.136963978,./feature_computations/6s12_features_0.csv,2.17,0.34,0.0,0.010182208,0.030457306,0.000535906,0.01348696
508,0.0,-0.0,2.02,10.0,10.0,10.0,0.8011302,0.830568382,0.160570846,3.3275e-05,0.029808748,0.066835792,0.117174276,0.238585063,0.347728187,0.419070273,0.44824949,0.19809938,0.015001565,0.105319181,0.130706987,0.180526346,0.270744621,0.310458243,2.0,0.154964036,0.066387642,./feature_computations/007-80-12_features_orig.csv,3.06,0.04,7.8722e-05,0.000551051,0.00251909,0.000314886,0.001574431
509,0.089892106,1.225330244,2.02,11.0,9.407894737,8.0,0.718684593,0.825179994,0.162590614,2.0147e-05,0.031351436,0.073453185,0.136439787,0.238389058,0.32827532,0.466212273,0.463298539,0.227844314,0.001589576,0.075923498,0.142813443,0.23810771,0.317238579,0.359866383,2.0,0.134824482,0.070867508,./feature_computations/007-80-12_features_0.csv,3.23,0.13,0.0,7.8728e-05,0.000551094,0.0,7.8728e-05
